rror deleting document from meilisearch: MeilisearchCommunicationError, All connection attempts failed   
[2023-10-18 08:42:59,037] [DEBUG] Loading Meilisearch index...
[2023-10-18 08:42:59,123] [DEBUG] Error loading meilisearch index: 'list' object has no attribute 'items'
[2023-10-18 08:42:59,833] [WARNING] Failed to kill process on port 7700 (no such process)
[2023-10-18 08:42:59,833] [DEBUG] Using MeiliSearch at URL: http://localhost:7700
[2023-10-18 08:43:41,208] [DEBUG] IDE websocket disconnected
[2023-10-18 08:43:41,208] [DEBUG] Closing ide websocket
[2023-10-18 08:50:02,911] [DEBUG] Health check
[2023-10-18 08:50:03,556] [DEBUG] Accepted websocket connection from Address(host='127.0.0.1', port=50218)
[2023-10-18 08:50:04,158] [DEBUG] Received message while initializing workspaceDirectory
[2023-10-18 08:50:04,184] [DEBUG] Received message while initializing uniqueId
[2023-10-18 08:50:04,426] [DEBUG] New session: None
[2023-10-18 08:50:04,428] [DEBUG] Loaded Continue config file from C:\Users\chudds\.continue\config.py
[2023-10-18 08:50:04,476] [DEBUG] Starting context manager
[2023-10-18 08:50:04,479] [WARNING] Failed to load saved_context_groups.json: Expecting value: line 1 column 1 (char 0). Reverting to empty list.
[2023-10-18 08:50:04,526] [DEBUG] Sending session id: 6df70255-0bd1-4d59-9725-2f0b78aa9653
[2023-10-18 08:50:09,136] [DEBUG] Starting MeiliSearch...
[2023-10-18 08:50:09,138] [DEBUG] Meilisearch started
[2023-10-18 08:50:09,922] [DEBUG] Loading Meilisearch index...
[2023-10-18 08:50:09,948] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:50:09,949] [DEBUG] Loaded 0 documents into meilisearch in 0.0019981861114501953 seconds for context provider code
[2023-10-18 08:50:09,955] [DEBUG] Loaded 1 documents into meilisearch in 0.007999420166015625 seconds for context provider diff
[2023-10-18 08:50:09,958] [DEBUG] Error loading meilisearch index: 'list' object has no attribute 'items'
[2023-10-18 08:50:11,041] [WARNING] Failed to kill process on port 7700 (no such process)
[2023-10-18 08:50:11,041] [DEBUG] Using MeiliSearch at URL: http://localhost:7700
[2023-10-18 08:50:11,052] [DEBUG] Loaded 1 documents into meilisearch in 1.1052780151367188 seconds for context provider terminal
[2023-10-18 08:50:11,053] [DEBUG] Loaded 1 documents into meilisearch in 1.106278419494629 seconds for context provider url
[2023-10-18 08:50:29,953] [DEBUG] Error loading meilisearch index: 
[2023-10-18 08:50:29,953] [DEBUG] Loaded Meilisearch index
[2023-10-18 08:51:36,891] [DEBUG] IDE websocket disconnected
[2023-10-18 08:51:36,891] [DEBUG] Closing ide websocket
[2023-10-18 08:52:35,475] [DEBUG] Health check
[2023-10-18 08:52:37,854] [DEBUG] Accepted websocket connection from Address(host='127.0.0.1', port=50859)
[2023-10-18 08:52:38,491] [DEBUG] Received message while initializing workspaceDirectory
[2023-10-18 08:52:38,554] [DEBUG] Received message while initializing uniqueId
[2023-10-18 08:52:38,802] [DEBUG] New session: None
[2023-10-18 08:52:38,805] [DEBUG] Loaded Continue config file from C:\Users\chudds\.continue\config.py
[2023-10-18 08:52:38,852] [DEBUG] Starting context manager
[2023-10-18 08:52:38,854] [WARNING] Failed to load saved_context_groups.json: Expecting value: line 1 column 1 (char 0). Reverting to empty list.
[2023-10-18 08:52:38,903] [DEBUG] Sending session id: bbb349b8-90ac-4648-b70c-5986acf8f77c
[2023-10-18 08:52:43,544] [DEBUG] Starting MeiliSearch...
[2023-10-18 08:52:43,546] [DEBUG] Meilisearch started
[2023-10-18 08:52:44,312] [DEBUG] Loading Meilisearch index...
[2023-10-18 08:52:44,340] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:52:44,340] [DEBUG] Loaded 0 documents into meilisearch in 0.0010001659393310547 seconds for context provider code
[2023-10-18 08:52:44,346] [DEBUG] Loaded 1 documents into meilisearch in 0.007002115249633789 seconds for context provider diff
[2023-10-18 08:52:44,351] [DEBUG] Loaded 1 documents into meilisearch in 0.011999130249023438 seconds for context provider terminal
[2023-10-18 08:52:44,352] [DEBUG] Error loading meilisearch index: 'list' object has no attribute 'items'
[2023-10-18 08:52:45,389] [WARNING] Failed to kill process on port 7700 (no such process)
[2023-10-18 08:52:45,389] [DEBUG] Using MeiliSearch at URL: http://localhost:7700
[2023-10-18 08:52:45,399] [DEBUG] Loaded 1 documents into meilisearch in 1.0599234104156494 seconds for context provider url
[2023-10-18 08:53:04,340] [DEBUG] Error loading meilisearch index: 
[2023-10-18 08:53:04,340] [DEBUG] Loaded Meilisearch index
[2023-10-18 09:02:59,141] [DEBUG] IDE websocket disconnected
[2023-10-18 09:02:59,142] [DEBUG] Closing ide websocket
[2023-10-18 09:03:29,517] [DEBUG] Health check
[2023-10-18 09:03:30,168] [DEBUG] Accepted websocket connection from Address(host='127.0.0.1', port=52574)
[2023-10-18 09:03:30,794] [DEBUG] Received message while initializing workspaceDirectory
[2023-10-18 09:03:30,854] [DEBUG] Received message while initializing uniqueId
[2023-10-18 09:03:31,080] [DEBUG] New session: None
[2023-10-18 09:03:31,083] [DEBUG] Loaded Continue config file from C:\Users\chudds\.continue\config.py
[2023-10-18 09:03:31,128] [DEBUG] Starting context manager
[2023-10-18 09:03:31,130] [WARNING] Failed to load saved_context_groups.json: Expecting value: line 1 column 1 (char 0). Reverting to empty list.
[2023-10-18 09:03:31,172] [DEBUG] Sending session id: 66cbe450-4d3e-4f98-9a18-00c3139c04bc
[2023-10-18 09:03:35,781] [DEBUG] Starting MeiliSearch...
[2023-10-18 09:03:35,784] [DEBUG] Meilisearch started
[2023-10-18 09:03:36,563] [DEBUG] Loading Meilisearch index...
[2023-10-18 09:03:36,616] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 09:03:36,616] [DEBUG] Loaded 0 documents into meilisearch in 0.0019974708557128906 seconds for context provider code
[2023-10-18 09:03:36,620] [DEBUG] Loaded 1 documents into meilisearch in 0.005995750427246094 seconds for context provider diff
[2023-10-18 09:03:36,623] [DEBUG] Loaded 1 documents into meilisearch in 0.008995771408081055 seconds for context provider terminal
[2023-10-18 09:03:36,623] [DEBUG] Loaded 1 documents into meilisearch in 0.008995771408081055 seconds for context provider url
[2023-10-18 09:03:36,692] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 09:03:36,693] [DEBUG] Loaded 0 documents into meilisearch in 0.0025048255920410156 seconds for context provider code
[2023-10-18 09:03:36,696] [DEBUG] Error loading meilisearch index: 'list' object has no attribute 'items'
[2023-10-18 09:03:37,775] [WARNING] Failed to kill process on port 7700 (no such process)
[2023-10-18 09:03:37,775] [DEBUG] Using MeiliSearch at URL: http://localhost:7700
[2023-10-18 09:03:37,788] [DEBUG] Loaded 1 documents into meilisearch in 1.0975439548492432 seconds for context provider diff
[2023-10-18 09:03:40,056] [WARNING] Error adding documents to meilisearch for context provider TerminalContextProvider: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 09:03:40,056] [WARNING] Error adding documents to meilisearch for context provider URLContextProvider: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 09:03:56,632] [DEBUG] Error loading meilisearch index: 
[2023-10-18 09:03:56,632] [DEBUG] Loaded Meilisearch index
[2023-10-18 09:03:56,692] [DEBUG] Error loading meilisearch index: 
[2023-10-18 09:03:56,692] [DEBUG] Loaded Meilisearch index
[2023-10-18 09:32:18,671] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 09:32:18,671] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 09:32:18,672] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 09:32:18,672] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 09:32:18,672] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 09:32:18,672] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 09:32:18,672] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 09:32:18,673] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 09:32:18,673] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 09:32:18,673] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 09:32:18,674] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 09:32:18,674] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 09:32:18,674] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 09:32:18,674] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 09:32:18,674] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 09:32:18,674] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 09:32:18,675] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 09:32:20,998] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 09:32:32,988] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 09:32:32,988] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 09:32:32,989] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 09:32:32,989] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 09:32:32,989] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 09:32:32,989] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 09:32:32,989] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 09:32:32,990] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 09:32:32,990] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 09:32:32,990] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 09:32:32,990] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
